SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22025,1630552,0022500659,"Jan 26, 2026",ATL vs. IND,W,35,5,19,0.263,1,7,0.143,4,4,1.0,2,5,7,6,4,1,4,1,15,0,1,Jalen Johnson
22025,1630552,0022500636,"Jan 23, 2026",ATL vs. PHX,W,39,10,18,0.556,1,3,0.333,2,5,0.4,3,15,18,9,0,0,5,2,23,15,1,Jalen Johnson
22025,1630552,0022500623,"Jan 21, 2026",ATL @ MEM,W,39,10,21,0.476,2,6,0.333,10,11,0.909,2,13,15,8,1,0,4,2,32,0,1,Jalen Johnson
22025,1630552,0022500014,"Jan 19, 2026",ATL vs. MIL,L,40,11,24,0.458,3,6,0.5,3,6,0.5,5,11,16,6,0,1,2,2,28,16,1,Jalen Johnson
22025,1630552,0022500594,"Jan 17, 2026",ATL vs. BOS,L,35,4,14,0.286,2,6,0.333,2,4,0.5,1,7,8,5,1,0,4,1,12,-30,1,Jalen Johnson
22025,1630552,0022500585,"Jan 15, 2026",ATL @ POR,L,38,4,9,0.444,0,3,0.0,4,4,1.0,0,11,11,6,0,0,6,3,12,3,1,Jalen Johnson
22025,1630552,0022500569,"Jan 13, 2026",ATL @ LAL,L,30,5,17,0.294,1,7,0.143,2,2,1.0,1,2,3,6,1,0,0,4,13,-23,1,Jalen Johnson
22025,1630552,0022500556,"Jan 11, 2026",ATL @ GSW,W,33,9,16,0.563,1,4,0.25,4,6,0.667,1,10,11,6,1,2,0,1,23,11,1,Jalen Johnson
22025,1630552,0022500537,"Jan 09, 2026",ATL @ DEN,W,35,12,18,0.667,5,6,0.833,0,1,0.0,0,9,9,6,1,1,2,1,29,11,1,Jalen Johnson
22025,1630552,0022500519,"Jan 07, 2026",ATL vs. NOP,W,36,9,18,0.5,0,5,0.0,1,3,0.333,1,7,8,5,0,1,6,1,19,6,1,Jalen Johnson
22025,1630811,0022500659,"Jan 26, 2026",ATL vs. IND,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,Keaton Wallace
22025,1630811,0022500594,"Jan 17, 2026",ATL vs. BOS,L,13,2,6,0.333,0,2,0.0,1,1,1.0,1,1,2,2,1,1,0,1,5,6,1,Keaton Wallace
22025,1630811,0022500569,"Jan 13, 2026",ATL @ LAL,L,4,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,0,1,Keaton Wallace
22025,1630811,0022500556,"Jan 11, 2026",ATL @ GSW,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5,1,Keaton Wallace
22025,1630811,0022500537,"Jan 09, 2026",ATL @ DEN,W,17,4,6,0.667,2,3,0.667,0,0,0.0,0,0,0,2,1,0,0,0,10,5,1,Keaton Wallace
22025,1630811,0022500519,"Jan 07, 2026",ATL vs. NOP,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Keaton Wallace
22025,1630811,0022500488,"Jan 03, 2026",ATL @ TOR,L,19,4,9,0.444,3,7,0.429,0,0,0.0,0,3,3,1,1,0,0,1,11,-13,1,Keaton Wallace
22025,1630811,0022500463,"Dec 31, 2025",ATL vs. MIN,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1,Keaton Wallace
22025,1630811,0022500455,"Dec 29, 2025",ATL @ OKC,L,12,3,4,0.75,3,4,0.75,0,0,0.0,0,0,0,2,1,0,2,0,9,8,1,Keaton Wallace
22025,1630811,0022500423,"Dec 26, 2025",ATL vs. MIA,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,2,0,-2,1,Keaton Wallace
22025,203468,0022500659,"Jan 26, 2026",ATL vs. IND,W,28,9,15,0.6,5,7,0.714,0,0,0.0,1,7,8,7,2,1,2,4,23,27,1,CJ McCollum
22025,203468,0022500636,"Jan 23, 2026",ATL vs. PHX,W,29,9,15,0.6,2,4,0.5,1,2,0.5,1,3,4,0,0,0,2,1,21,-6,1,CJ McCollum
22025,203468,0022500623,"Jan 21, 2026",ATL @ MEM,W,26,6,14,0.429,3,7,0.429,0,0,0.0,0,0,0,6,2,1,1,1,15,5,1,CJ McCollum
22025,203468,0022500014,"Jan 19, 2026",ATL vs. MIL,L,24,5,11,0.455,2,4,0.5,5,6,0.833,0,3,3,3,0,1,2,3,17,17,1,CJ McCollum
22025,203468,0022500594,"Jan 17, 2026",ATL vs. BOS,L,27,4,14,0.286,0,5,0.0,3,3,1.0,2,5,7,4,0,2,3,1,11,-26,1,CJ McCollum
22025,203468,0022500585,"Jan 15, 2026",ATL @ POR,L,29,6,15,0.4,1,6,0.167,7,11,0.636,1,2,3,4,1,1,1,2,20,-2,1,CJ McCollum
22025,203468,0022500569,"Jan 13, 2026",ATL @ LAL,L,27,11,23,0.478,2,8,0.25,1,3,0.333,0,1,1,3,1,0,2,2,25,2,1,CJ McCollum
22025,203468,0022500556,"Jan 11, 2026",ATL @ GSW,W,24,5,14,0.357,0,4,0.0,2,4,0.5,0,0,0,4,1,0,0,1,12,19,1,CJ McCollum
22025,203468,0022500511,"Jan 06, 2026",WAS vs. ORL,W,38,11,19,0.579,3,7,0.429,2,2,1.0,2,4,6,5,0,0,2,3,27,15,1,CJ McCollum
22025,203468,0022500498,"Jan 04, 2026",WAS vs. MIN,L,22,8,12,0.667,3,4,0.75,1,1,1.0,1,2,3,2,1,0,3,2,20,-8,1,CJ McCollum
22025,1628379,0022500659,"Jan 26, 2026",ATL vs. IND,W,23,4,4,1.0,3,3,1.0,2,2,1.0,0,2,2,3,0,1,1,1,13,26,1,Luke Kennard
22025,1628379,0022500636,"Jan 23, 2026",ATL vs. PHX,W,23,3,4,0.75,3,4,0.75,0,0,0.0,1,5,6,4,1,0,2,1,9,-5,1,Luke Kennard
22025,1628379,0022500623,"Jan 21, 2026",ATL @ MEM,W,25,7,9,0.778,4,5,0.8,0,0,0.0,1,3,4,2,2,0,0,3,18,5,1,Luke Kennard
22025,1628379,0022500014,"Jan 19, 2026",ATL vs. MIL,L,10,1,1,1.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,0,2,-19,1,Luke Kennard
22025,1628379,0022500594,"Jan 17, 2026",ATL vs. BOS,L,23,1,5,0.2,0,3,0.0,0,0,0.0,0,4,4,1,1,0,0,0,2,-13,1,Luke Kennard
22025,1628379,0022500585,"Jan 15, 2026",ATL @ POR,L,19,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,0,1,0,1,1,5,-24,1,Luke Kennard
22025,1628379,0022500556,"Jan 11, 2026",ATL @ GSW,W,20,8,11,0.727,6,9,0.667,0,0,0.0,0,1,1,1,0,0,0,1,22,6,1,Luke Kennard
22025,1628379,0022500537,"Jan 09, 2026",ATL @ DEN,W,27,3,6,0.5,2,4,0.5,0,0,0.0,0,1,1,4,2,0,0,2,8,18,1,Luke Kennard
22025,1628379,0022500519,"Jan 07, 2026",ATL vs. NOP,W,22,5,6,0.833,3,4,0.75,0,0,0.0,0,0,0,1,1,1,0,1,13,3,1,Luke Kennard
22025,1628379,0022500504,"Jan 05, 2026",ATL @ TOR,L,22,3,5,0.6,3,4,0.75,1,1,1.0,0,0,0,4,2,0,0,0,10,-1,1,Luke Kennard
22025,1630700,0022500659,"Jan 26, 2026",ATL vs. IND,W,35,10,15,0.667,1,3,0.333,1,2,0.5,1,4,5,9,1,1,1,2,22,2,1,Dyson Daniels
22025,1630700,0022500636,"Jan 23, 2026",ATL vs. PHX,W,37,4,6,0.667,0,0,0.0,0,0,0.0,4,4,8,4,0,0,1,1,8,22,1,Dyson Daniels
22025,1630700,0022500623,"Jan 21, 2026",ATL @ MEM,W,35,1,9,0.111,0,0,0.0,1,2,0.5,3,4,7,8,0,0,1,2,3,-2,1,Dyson Daniels
22025,1630700,0022500014,"Jan 19, 2026",ATL vs. MIL,L,30,8,16,0.5,0,2,0.0,1,1,1.0,3,6,9,10,3,1,2,5,17,0,1,Dyson Daniels
22025,1630700,0022500585,"Jan 15, 2026",ATL @ POR,L,33,5,9,0.556,0,0,0.0,0,0,0.0,0,5,5,1,1,0,1,1,10,-13,1,Dyson Daniels
22025,1630700,0022500569,"Jan 13, 2026",ATL @ LAL,L,33,4,6,0.667,0,0,0.0,0,0,0.0,5,3,8,5,2,0,0,1,8,-9,1,Dyson Daniels
22025,1630700,0022500556,"Jan 11, 2026",ATL @ GSW,W,31,5,8,0.625,0,0,0.0,1,2,0.5,2,5,7,9,0,1,3,4,11,8,1,Dyson Daniels
22025,1630700,0022500537,"Jan 09, 2026",ATL @ DEN,W,36,8,14,0.571,0,2,0.0,1,2,0.5,1,10,11,10,4,0,1,0,17,25,1,Dyson Daniels
22025,1630700,0022500519,"Jan 07, 2026",ATL vs. NOP,W,35,6,11,0.545,0,1,0.0,1,1,1.0,2,6,8,8,3,1,2,3,13,9,1,Dyson Daniels
22025,1630700,0022500504,"Jan 05, 2026",ATL @ TOR,L,39,4,13,0.308,0,2,0.0,3,4,0.75,1,5,6,3,0,0,2,4,11,-24,1,Dyson Daniels
22025,1629638,0022500659,"Jan 26, 2026",ATL vs. IND,W,34,5,13,0.385,5,10,0.5,6,6,1.0,0,3,3,3,3,1,4,3,21,10,1,Nickeil Alexander-Walker
22025,1629638,0022500636,"Jan 23, 2026",ATL vs. PHX,W,33,4,12,0.333,2,5,0.4,3,3,1.0,0,0,0,3,2,1,5,2,13,1,1,Nickeil Alexander-Walker
22025,1629638,0022500623,"Jan 21, 2026",ATL @ MEM,W,33,3,11,0.273,2,9,0.222,3,3,1.0,1,1,2,4,1,2,2,2,11,1,1,Nickeil Alexander-Walker
22025,1629638,0022500014,"Jan 19, 2026",ATL vs. MIL,L,39,9,20,0.45,7,16,0.438,7,7,1.0,0,6,6,6,1,1,0,1,32,-1,1,Nickeil Alexander-Walker
22025,1629638,0022500594,"Jan 17, 2026",ATL vs. BOS,L,29,6,16,0.375,4,9,0.444,2,2,1.0,0,2,2,6,1,1,0,0,18,-35,1,Nickeil Alexander-Walker
22025,1629638,0022500585,"Jan 15, 2026",ATL @ POR,L,29,2,6,0.333,2,4,0.5,5,6,0.833,2,4,6,7,1,0,3,3,11,-4,1,Nickeil Alexander-Walker
22025,1629638,0022500569,"Jan 13, 2026",ATL @ LAL,L,33,10,16,0.625,5,9,0.556,1,1,1.0,0,4,4,3,0,0,0,3,26,-37,1,Nickeil Alexander-Walker
22025,1629638,0022500556,"Jan 11, 2026",ATL @ GSW,W,34,9,18,0.5,3,7,0.429,3,3,1.0,0,2,2,2,3,0,1,2,24,9,1,Nickeil Alexander-Walker
22025,1629638,0022500537,"Jan 09, 2026",ATL @ DEN,W,33,9,21,0.429,3,11,0.273,1,1,1.0,0,8,8,3,2,0,1,1,22,9,1,Nickeil Alexander-Walker
22025,1629638,0022500519,"Jan 07, 2026",ATL vs. NOP,W,34,6,18,0.333,2,12,0.167,3,3,1.0,1,5,6,6,3,2,1,3,17,16,1,Nickeil Alexander-Walker
22025,204001,0022500519,"Jan 07, 2026",ATL vs. NOP,W,22,4,11,0.364,4,8,0.5,1,2,0.5,0,3,3,2,1,1,1,2,13,0,1,Kristaps Porziņģis
22025,204001,0022500504,"Jan 05, 2026",ATL @ TOR,L,20,2,12,0.167,1,5,0.2,4,4,1.0,0,1,1,1,0,0,0,2,9,0,1,Kristaps Porziņģis
22025,204001,0022500479,"Jan 02, 2026",ATL @ NYK,W,17,1,8,0.125,0,3,0.0,2,2,1.0,1,7,8,2,2,0,2,4,4,2,1,Kristaps Porziņģis
22025,204001,0022500463,"Dec 31, 2025",ATL vs. MIN,W,17,6,12,0.5,2,4,0.5,2,4,0.5,1,1,2,1,0,0,1,2,16,22,1,Kristaps Porziņģis
22025,204001,0022500340,"Dec 05, 2025",ATL vs. DEN,L,20,9,13,0.692,4,7,0.571,3,4,0.75,0,2,2,1,1,2,1,4,25,18,1,Kristaps Porziņģis
22025,204001,0022500057,"Nov 25, 2025",ATL @ WAS,L,22,7,13,0.538,2,5,0.4,6,7,0.857,2,6,8,1,0,0,0,5,22,-4,1,Kristaps Porziņģis
22025,204001,0022500270,"Nov 22, 2025",ATL @ NOP,W,33,11,17,0.647,2,6,0.333,6,7,0.857,0,7,7,4,0,3,0,5,30,5,1,Kristaps Porziņģis
22025,204001,0022500267,"Nov 20, 2025",ATL @ SAS,L,29,7,10,0.7,2,3,0.667,0,0,0.0,0,5,5,1,0,2,1,3,16,-3,1,Kristaps Porziņģis
22025,204001,0022500223,"Nov 12, 2025",ATL @ SAC,W,23,5,12,0.417,2,5,0.4,1,2,0.5,1,3,4,6,0,2,1,2,13,32,1,Kristaps Porziņģis
22025,204001,0022500206,"Nov 10, 2025",ATL @ LAC,W,26,5,12,0.417,1,5,0.2,9,9,1.0,1,2,3,4,0,3,0,5,20,-14,1,Kristaps Porziņģis
22025,1631132,0022500659,"Jan 26, 2026",ATL vs. IND,W,17,6,6,1.0,0,0,0.0,0,0,0.0,1,3,4,1,0,3,0,4,12,9,1,Christian Koloko
22025,1631132,0022500636,"Jan 23, 2026",ATL vs. PHX,W,12,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,2,2,2,2,-5,1,Christian Koloko
22025,1631132,0022500623,"Jan 21, 2026",ATL @ MEM,W,11,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,1,1,1,3,5,7,1,Christian Koloko
22025,1631132,0022500549,"Jan 11, 2026",MEM vs. BKN,W,15,1,4,0.25,0,0,0.0,0,0,0.0,2,5,7,1,0,1,1,0,2,7,1,Christian Koloko
22025,1631132,0022500536,"Jan 09, 2026",MEM vs. OKC,L,14,1,4,0.25,0,0,0.0,0,0,0.0,3,2,5,1,0,2,2,3,2,-1,1,Christian Koloko
22025,1631132,0022500524,"Jan 07, 2026",MEM vs. PHX,L,20,1,3,0.333,0,0,0.0,0,2,0.0,4,0,4,2,0,0,0,0,2,-10,1,Christian Koloko
22025,1631132,0022500512,"Jan 06, 2026",MEM vs. SAS,W,18,2,4,0.5,0,0,0.0,0,0,0.0,3,3,6,1,1,3,1,1,4,12,1,Christian Koloko
22025,1631132,0022500501,"Jan 04, 2026",MEM @ LAL,L,13,3,6,0.5,0,1,0.0,0,0,0.0,1,1,2,0,2,0,1,5,6,-5,1,Christian Koloko
22025,1631132,0022500485,"Jan 02, 2026",MEM @ LAL,L,22,1,3,0.333,0,0,0.0,1,2,0.5,2,0,2,0,1,1,2,2,3,-11,1,Christian Koloko
22025,1631132,0022500458,"Dec 30, 2025",MEM vs. PHI,L,20,0,2,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,5,0,5,1,Christian Koloko
22025,1642258,0022500519,"Jan 07, 2026",ATL vs. NOP,W,34,8,13,0.615,7,9,0.778,2,4,0.5,1,7,8,0,0,1,3,2,25,6,1,Zaccharie Risacher
22025,1642258,0022500504,"Jan 05, 2026",ATL @ TOR,L,22,7,11,0.636,2,5,0.4,0,0,0.0,0,4,4,4,1,0,1,6,16,-10,1,Zaccharie Risacher
22025,1642258,0022500488,"Jan 03, 2026",ATL @ TOR,L,30,3,11,0.273,0,3,0.0,2,2,1.0,1,6,7,0,0,0,1,3,8,-9,1,Zaccharie Risacher
22025,1642258,0022500479,"Jan 02, 2026",ATL @ NYK,W,22,4,7,0.571,1,3,0.333,3,5,0.6,2,3,5,1,0,0,0,3,12,3,1,Zaccharie Risacher
22025,1642258,0022500463,"Dec 31, 2025",ATL vs. MIN,W,28,4,10,0.4,1,5,0.2,0,2,0.0,1,3,4,1,0,0,0,1,9,8,1,Zaccharie Risacher
22025,1642258,0022500455,"Dec 29, 2025",ATL @ OKC,L,23,4,9,0.444,4,8,0.5,0,0,0.0,1,3,4,0,1,1,2,3,12,-27,1,Zaccharie Risacher
22025,1642258,0022500435,"Dec 27, 2025",ATL vs. NYK,L,19,2,7,0.286,0,2,0.0,0,0,0.0,1,3,4,0,0,0,0,1,4,1,1,Zaccharie Risacher
22025,1642258,0022500423,"Dec 26, 2025",ATL vs. MIA,L,20,2,4,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,2,2,1,5,-18,1,Zaccharie Risacher
22025,1642258,0022500411,"Dec 23, 2025",ATL vs. CHI,L,21,3,6,0.5,2,3,0.667,2,4,0.5,4,3,7,3,1,1,0,5,10,12,1,Zaccharie Risacher
22025,1642258,0022500396,"Dec 21, 2025",ATL vs. CHI,L,24,6,11,0.545,4,7,0.571,1,2,0.5,2,0,2,2,0,0,2,3,17,-6,1,Zaccharie Risacher
22025,1642484,0022500594,"Jan 17, 2026",ATL vs. BOS,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,4,1,0,0,1,0,12,1,RayJ Dennis
22025,1642484,0022500369,"Dec 18, 2025",LAC @ OKC,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-3,1,RayJ Dennis
22025,1642484,0022500073,"Nov 28, 2025",IND vs. WAS,W,6,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,4,1,RayJ Dennis
22025,1642484,0022500048,"Nov 21, 2025",IND @ CLE,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,RayJ Dennis
22025,1642484,0022500230,"Nov 15, 2025",IND vs. TOR,L,5,2,3,0.667,1,2,0.5,2,2,1.0,0,0,0,0,0,0,2,0,7,5,1,RayJ Dennis
22025,1642484,0022500226,"Nov 13, 2025",IND @ PHX,L,3,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,3,9,1,RayJ Dennis
22025,1642484,0022500196,"Nov 09, 2025",IND @ GSW,L,6,2,4,0.5,1,2,0.5,0,0,0.0,1,0,1,0,0,0,3,1,5,-11,1,RayJ Dennis
22025,1642484,0022500189,"Nov 08, 2025",IND @ DEN,L,5,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,4,1,RayJ Dennis
22025,1642484,0022500173,"Nov 05, 2025",IND vs. BKN,L,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1,RayJ Dennis
22025,1642484,0022500157,"Nov 03, 2025",IND vs. MIL,L,8,1,4,0.25,0,2,0.0,1,1,1.0,0,1,1,0,0,0,1,0,3,-13,1,RayJ Dennis
22025,1642368,0022500185,"Nov 08, 2025",ATL vs. LAL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,N'Faly Dante
22025,1642368,0022500020,"Oct 31, 2025",ATL @ IND,W,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,0,1,N'Faly Dante
22025,1642368,0022500101,"Oct 25, 2025",ATL vs. OKC,L,9,0,3,0.0,0,0,0.0,1,1,1.0,2,2,4,0,1,0,0,0,1,7,1,N'Faly Dante
22025,1642368,0022500090,"Oct 24, 2025",ATL @ ORL,W,4,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,0,1,1,N'Faly Dante
22025,1642854,0022500014,"Jan 19, 2026",ATL vs. MIL,L,12,3,5,0.6,0,1,0.0,0,0,0.0,0,0,0,0,1,1,1,1,6,-3,1,Asa Newell
22025,1642854,0022500594,"Jan 17, 2026",ATL vs. BOS,L,9,4,7,0.571,1,2,0.5,1,1,1.0,2,0,2,0,0,0,0,1,10,10,1,Asa Newell
22025,1642854,0022500569,"Jan 13, 2026",ATL @ LAL,L,10,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,2,1,0,0,2,0,-9,1,Asa Newell
22025,1642854,0022500556,"Jan 11, 2026",ATL @ GSW,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,2,1,Asa Newell
22025,1642854,0022500537,"Jan 09, 2026",ATL @ DEN,W,11,4,5,0.8,1,2,0.5,0,0,0.0,1,3,4,0,0,1,0,3,9,20,1,Asa Newell
22025,1642854,0022500519,"Jan 07, 2026",ATL vs. NOP,W,7,1,3,0.333,0,1,0.0,0,1,0.0,1,0,1,1,0,0,1,1,2,1,1,Asa Newell
22025,1642854,0022500488,"Jan 03, 2026",ATL @ TOR,L,8,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,-4,1,Asa Newell
22025,1642854,0022500479,"Jan 02, 2026",ATL @ NYK,W,11,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,0,1,Asa Newell
22025,1642854,0022500463,"Dec 31, 2025",ATL vs. MIN,W,16,3,5,0.6,1,3,0.333,0,2,0.0,3,6,9,1,1,0,0,1,7,12,1,Asa Newell
22025,1642854,0022500455,"Dec 29, 2025",ATL @ OKC,L,20,3,8,0.375,2,5,0.4,1,2,0.5,0,0,0,2,1,0,2,5,9,9,1,Asa Newell
22025,1630168,0022500659,"Jan 26, 2026",ATL vs. IND,W,31,5,13,0.385,2,6,0.333,0,0,0.0,2,8,10,2,0,1,1,3,12,7,1,Onyeka Okongwu
22025,1630168,0022500636,"Jan 23, 2026",ATL vs. PHX,W,36,9,15,0.6,3,5,0.6,4,4,1.0,0,5,5,5,2,0,3,2,25,12,1,Onyeka Okongwu
22025,1630168,0022500623,"Jan 21, 2026",ATL @ MEM,W,28,6,10,0.6,4,8,0.5,2,3,0.667,2,7,9,1,1,2,7,6,18,-3,1,Onyeka Okongwu
22025,1630168,0022500014,"Jan 19, 2026",ATL vs. MIL,L,34,0,6,0.0,0,3,0.0,4,4,1.0,4,6,10,4,2,1,1,5,4,-9,1,Onyeka Okongwu
22025,1630168,0022500594,"Jan 17, 2026",ATL vs. BOS,L,33,8,14,0.571,3,6,0.5,2,2,1.0,3,4,7,3,1,0,3,3,21,-25,1,Onyeka Okongwu
22025,1630168,0022500585,"Jan 15, 2026",ATL @ POR,L,37,10,21,0.476,5,15,0.333,1,1,1.0,3,6,9,2,3,1,4,5,26,-19,1,Onyeka Okongwu
22025,1630168,0022500569,"Jan 13, 2026",ATL @ LAL,L,33,3,8,0.375,0,3,0.0,1,2,0.5,1,7,8,4,0,1,1,4,7,-22,1,Onyeka Okongwu
22025,1630168,0022500556,"Jan 11, 2026",ATL @ GSW,W,33,6,14,0.429,3,6,0.5,3,4,0.75,5,7,12,8,2,0,1,4,18,8,1,Onyeka Okongwu
22025,1630168,0022500537,"Jan 09, 2026",ATL @ DEN,W,35,6,14,0.429,3,7,0.429,0,0,0.0,1,4,5,5,2,1,2,2,15,32,1,Onyeka Okongwu
22025,1630168,0022500504,"Jan 05, 2026",ATL @ TOR,L,36,7,13,0.538,2,3,0.667,1,2,0.5,4,8,12,3,4,0,1,3,17,-4,1,Onyeka Okongwu
22025,1631243,0022500659,"Jan 26, 2026",ATL vs. IND,W,13,3,4,0.75,1,2,0.5,0,0,0.0,2,4,6,1,1,0,0,1,7,16,1,Mouhamed Gueye
22025,1631243,0022500636,"Jan 23, 2026",ATL vs. PHX,W,9,0,1,0.0,0,1,0.0,1,2,0.5,0,3,3,1,0,0,0,0,1,-8,1,Mouhamed Gueye
22025,1631243,0022500623,"Jan 21, 2026",ATL @ MEM,W,18,3,7,0.429,1,4,0.25,0,2,0.0,1,0,1,2,0,0,0,3,7,0,1,Mouhamed Gueye
22025,1631243,0022500014,"Jan 19, 2026",ATL vs. MIL,L,10,1,3,0.333,0,1,0.0,0,0,0.0,1,2,3,0,1,0,1,0,2,-8,1,Mouhamed Gueye
22025,1631243,0022500594,"Jan 17, 2026",ATL vs. BOS,L,19,2,7,0.286,1,2,0.5,0,0,0.0,1,6,7,3,2,0,1,3,5,-7,1,Mouhamed Gueye
22025,1631243,0022500585,"Jan 15, 2026",ATL @ POR,L,21,2,6,0.333,2,5,0.4,0,0,0.0,0,3,3,2,2,1,0,4,6,-16,1,Mouhamed Gueye
22025,1631243,0022500569,"Jan 13, 2026",ATL @ LAL,L,22,1,4,0.25,1,2,0.5,2,2,1.0,2,2,4,1,5,0,0,2,5,4,1,Mouhamed Gueye
22025,1631243,0022500556,"Jan 11, 2026",ATL @ GSW,W,24,2,3,0.667,1,1,1.0,0,0,0.0,1,4,5,0,0,0,0,2,5,8,1,Mouhamed Gueye
22025,1631243,0022500537,"Jan 09, 2026",ATL @ DEN,W,19,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,1,0,5,0,-12,1,Mouhamed Gueye
22025,1631243,0022500519,"Jan 07, 2026",ATL vs. NOP,W,31,3,10,0.3,1,4,0.25,3,3,1.0,4,7,11,6,4,2,5,3,10,27,1,Mouhamed Gueye
22025,1630557,0022500659,"Jan 26, 2026",ATL vs. IND,W,17,2,8,0.25,0,4,0.0,3,3,1.0,0,0,0,3,0,0,1,1,7,-25,1,Corey Kispert
22025,1630557,0022500636,"Jan 23, 2026",ATL vs. PHX,W,15,3,8,0.375,2,4,0.5,0,0,0.0,0,3,3,1,0,0,1,1,8,4,1,Corey Kispert
22025,1630557,0022500623,"Jan 21, 2026",ATL @ MEM,W,14,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,2,1,0,0,0,8,-11,1,Corey Kispert
22025,1630557,0022500014,"Jan 19, 2026",ATL vs. MIL,L,20,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,1,1,0,1,1,2,5,1,Corey Kispert
22025,1630557,0022500594,"Jan 17, 2026",ATL vs. BOS,L,23,5,11,0.455,2,5,0.4,4,4,1.0,3,4,7,1,1,0,0,1,16,-9,1,Corey Kispert
22025,1630557,0022500585,"Jan 15, 2026",ATL @ POR,L,13,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,0,1,0,2,0,3,-7,1,Corey Kispert
22025,1630557,0022500569,"Jan 13, 2026",ATL @ LAL,L,26,6,11,0.545,3,7,0.429,4,6,0.667,0,0,0,1,0,0,2,2,19,-10,1,Corey Kispert
22025,1630557,0022500556,"Jan 11, 2026",ATL @ GSW,W,14,0,4,0.0,0,3,0.0,2,2,1.0,0,2,2,3,1,0,1,1,2,2,1,Corey Kispert
22025,1630557,0022500498,"Jan 04, 2026",WAS vs. MIN,L,18,4,8,0.5,2,5,0.4,3,3,1.0,0,1,1,0,0,0,3,0,13,-26,1,Corey Kispert
22025,1630557,0022500409,"Dec 23, 2025",WAS @ CHA,L,13,3,8,0.375,1,4,0.25,2,2,1.0,0,1,1,3,0,0,0,2,9,3,1,Corey Kispert
22025,1630249,0022500659,"Jan 26, 2026",ATL vs. IND,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,6,1,Vít Krejčí
22025,1630249,0022500636,"Jan 23, 2026",ATL vs. PHX,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,5,1,Vít Krejčí
22025,1630249,0022500623,"Jan 21, 2026",ATL @ MEM,W,11,2,3,0.667,1,1,1.0,2,3,0.667,1,1,2,1,0,0,0,2,7,8,1,Vít Krejčí
22025,1630249,0022500014,"Jan 19, 2026",ATL vs. MIL,L,20,0,6,0.0,0,6,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,-8,1,Vít Krejčí
22025,1630249,0022500594,"Jan 17, 2026",ATL vs. BOS,L,19,1,6,0.167,1,4,0.25,0,0,0.0,0,1,1,0,1,0,0,4,3,-25,1,Vít Krejčí
22025,1630249,0022500585,"Jan 15, 2026",ATL @ POR,L,21,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,1,0,1,0,0,8,2,1,Vít Krejčí
